legal_name,country_name,country_code,ror,count
Utah System of Higher Education,United States,US,https://ror.org/02mv6r745,1673
Utah Valley University,United States,US,https://ror.org/02rxpxc98,1673
University of Siegen,Germany,DE,https://ror.org/02azyry73,1671
Carleton University,Canada,CA,https://ror.org/02qtvee93,1667
Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,Mexico,MX,https://ror.org/009eqmr18,1650
Institute of Science Tokyo,Japan,JP,https://ror.org/05dqf9946,1627
Los Alamos National Laboratory,United States,US,https://ror.org/01e41cf67,1608
Université Paris-Panthéon-Assas,France,FR,https://ror.org/04qb2qm38,1605
Scuola Internazionale Superiore di Studi Avanzati,Italy,IT,https://ror.org/004fze387,1601
Max Planck Institute for Nuclear Physics,Germany,DE,https://ror.org/052d0h423,1599
Technical University of Munich,Germany,DE,https://ror.org/02kkvpp62,1598
Korean Association Of Science and Technology Studies,South Korea,KR,https://ror.org/04qh86j58,1593
Simon Fraser University,Canada,CA,https://ror.org/0213rcc28,1579
Institute for High Energy Physics,The Netherlands,NL,https://ror.org/04y6n3q27,1579
Ain Shams University,Egypt,EG,https://ror.org/00cb9w016,1572
Federico Santa María Technical University,Chile,CL,https://ror.org/05510vn56,1548
Institute of Experimental Physics of the Slovak Academy of Sciences,Slovakia,SK,https://ror.org/0046rz373,1539
University of Wuppertal,Germany,DE,https://ror.org/00613ak93,1523
Italian Institute of Technology,Italy,IT,https://ror.org/042t93s57,1519
Horia Hulubei National Institute for R and D in Physics and Nuclear Engineering,Romania,RO,https://ror.org/00d3pnh21,1514
Belarusian State University,Belarus,BY,https://ror.org/021036w13,1514
The University of Texas at Arlington,United States,US,https://ror.org/019kgqr73,1510
Justus-Liebig-Universität Gießen,Germany,DE,https://ror.org/033eqas34,1498
Manisa Celal Bayar University,Türkiye,TR,https://ror.org/053f2w588,1488
State Key Laboratory of Nuclear Physics and Technology,China,CN,https://ror.org/00tp8bz22,1484
Oklahoma State University System,United States,US,https://ror.org/045ntgf29,1476
Nagasaki Institute of Applied Science,Japan,JP,https://ror.org/051smb947,1472
University of Louisiana System,United States,US,https://ror.org/02sqt9870,1471
Oklahoma State University,United States,US,https://ror.org/01g9vbr38,1471
Yonsei University,South Korea,KR,https://ror.org/01wjejq96,1447
TU Wien,Austria,AT,https://ror.org/04d836q62,1435
National Institute for Astrophysics,Italy,IT,https://ror.org/02gh4kt33,1429
Astro Space Center,Russia,RU,https://ror.org/00bg9m975,1427
Louisiana Tech University,United States,US,https://ror.org/04q9esz89,1427
P.N. Lebedev Physical Institute of the Russian Academy of Sciences,Russia,RU,https://ror.org/01jkd3546,1417
Tohoku University,Japan,JP,https://ror.org/01dq60k83,1414
University of Bern,Switzerland,CH,https://ror.org/02k7v4d05,1388
Institute for the Chemistry of OrganoMetallic Compounds,Italy,IT,https://ror.org/02fkw1114,1383
Maastricht University,The Netherlands,NL,https://ror.org/02jz4aj89,1375
Institució Catalana de Recerca i Estudis Avançats,Spain,ES,https://ror.org/0371hy230,1373
The University of Osaka,Japan,JP,https://ror.org/035t8zc32,1369
"University at Albany, State University of New York",United States,US,https://ror.org/012zs8222,1368
California State University System,United States,US,https://ror.org/020qm1538,1363
Jeonbuk National University,South Korea,KR,https://ror.org/05q92br09,1355
Shandong Women’s University,China,CN,https://ror.org/03rp8h078,1343
Forschungszentrum Jülich,Germany,DE,https://ror.org/02nv7yv05,1340
University of Louisville,United States,US,https://ror.org/01ckdn478,1335
New York University,United States,US,https://ror.org/0190ak572,1335
Universidad de Buenos Aires,Argentina,AR,https://ror.org/0081fs513,1330
Moscow Institute of Physics and Technology,Russia,RU,https://ror.org/00v0z9322,1326
Politecnico di Milano,Italy,IT,https://ror.org/01nffqt88,1325
Shiraz University,Iran,IR,https://ror.org/028qtbk54,1306
Ruhr University Bochum,Germany,DE,https://ror.org/04tsk2644,1301
University of Würzburg,Germany,DE,https://ror.org/00fbnyb24,1276
Northern Illinois University,United States,US,https://ror.org/012wxa772,1276
École Nationale Supérieure des Mines de Paris,France,FR,https://ror.org/04y8cs423,1274
University of South Carolina System,United States,US,https://ror.org/03rtgjq94,1259
University of South Carolina,United States,US,https://ror.org/02b6qw903,1258
The University of Adelaide,Australia,AU,https://ror.org/00892tw58,1251
Osaka Metropolitan University,Japan,JP,https://ror.org/01hvx5h04,1250
Institut Interdisciplinaire de l'Innovation,France,FR,https://ror.org/00mz87608,1249
ARMINES,France,FR,https://ror.org/00dcrfk74,1246
University of Lisbon,Portugal,PT,https://ror.org/01c27hj86,1244
Délégation Paris Michel-Ange,France,FR,https://ror.org/00hy22508,1243
Centre de sociologie de l'innovation,France,FR,https://ror.org/00a8p0m24,1243
Cairo University,Egypt,EG,https://ror.org/03q21mh05,1243
University of Calabria,Italy,IT,https://ror.org/02rc97e94,1238
"Islamic Azad University, Tehran",Iran,IR,https://ror.org/01kzn7k21,1234
University of Alberta,Canada,CA,https://ror.org/0160cpw27,1227
Université Paris Sciences et Lettres,France,FR,https://ror.org/013cjyk83,1219
Direction des Sciences de la Matière,France,FR,https://ror.org/00rmv5n97,1217
Doğuş University,Türkiye,TR,https://ror.org/0272rjm42,1210
Institut für Geschichtliche Landeskunde Rheinland-Pfalz e.V.,Germany,DE,https://ror.org/002c9p632,1210
York University,Canada,CA,https://ror.org/05fq50484,1206
KTH Royal Institute of Technology,Sweden,SE,https://ror.org/026vcq606,1194
University of the Sciences,United States,US,https://ror.org/048gmay44,1183
Observatoire de Paris,France,FR,https://ror.org/029nkcm90,1181
University of Salento,Italy,IT,https://ror.org/03fc1k060,1177
Pontificia Universidad Católica de Chile,Chile,CL,https://ror.org/04teye511,1166
Konkuk University,South Korea,KR,https://ror.org/025h1m602,1159
University of Bergamo,Italy,IT,https://ror.org/02mbd5571,1154
Universität Innsbruck,Austria,AT,https://ror.org/054pv6659,1145
Hong Kong Polytechnic University,Hong Kong,HK,https://ror.org/0030zas98,1137
Nanjing University,China,CN,https://ror.org/01rxvg760,1136
Indian Institute of Technology Guwahati,India,IN,https://ror.org/0022nd079,1127
Universidad Nacional Autónoma de México,Mexico,MX,https://ror.org/01tmp8f25,1118
"Istituto Nazionale di Fisica Nucleare, Sezione di Trieste",Italy,IT,https://ror.org/05j3snm48,1114
TRIUMF,Canada,CA,https://ror.org/03kgj4539,1110
Ankara University,Türkiye,TR,https://ror.org/01wntqw50,1107
Technion – Israel Institute of Technology,Israel,IL,https://ror.org/03qryx823,1104
University of Bucharest,Romania,RO,https://ror.org/02x2v6p15,1101
Azerbaijan National Academy of Sciences,Azerbaijan,AZ,https://ror.org/006m4q736,1094
King Abdulaziz University,Saudi Arabia,SA,https://ror.org/02ma4wv74,1091
University of the Witwatersrand,South Africa,ZA,https://ror.org/03rp50x72,1067
Hampton University,United States,US,https://ror.org/05fde5z47,1067
Hiroshima Institute of Technology,Japan,JP,https://ror.org/02bwkwm60,1065
National Technical University of Athens,Greece,GR,https://ror.org/03cx6bg69,1055
Institute of Physics,China,CN,https://ror.org/05cvf7v30,1050
Brandeis University,United States,US,https://ror.org/05abbep66,1050
National Academy of Sciences of Ukraine,Ukraine,UA,https://ror.org/00je4t102,1040
Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,DE,https://ror.org/00f7hpc57,1039
Kobe University,Japan,JP,https://ror.org/03tgsfw79,1037
The Abdus Salam International Centre for Theoretical Physics (ICTP),Italy,IT,https://ror.org/009gyvm78,1027
Institute of Physics,Azerbaijan,AZ,https://ror.org/013rnrt24,1019
Instituto de Física Teórica,Spain,ES,https://ror.org/022r8mj40,1015
Institute of Nuclear and Particle Physics,Greece,GR,https://ror.org/03znpfq81,1000
TOBB University of Economics and Technology,Türkiye,TR,https://ror.org/03ewx7v96,997
Aristotle University of Thessaloniki,Greece,GR,https://ror.org/02j61yw88,997
"Istituto Nazionale di Fisica Nucleare, Gruppo Collegato di Udine",Italy,IT,https://ror.org/04m8t3f14,979
University of Cape Town,South Africa,ZA,https://ror.org/03p74gp79,974
University of Tübingen,Germany,DE,https://ror.org/03a1kwz48,953
Jožef Stefan International Postgraduate School,Slovenia,SI,https://ror.org/01hdkb925,950
Universidad Nacional de La Plata,Argentina,AR,https://ror.org/01tjs6929,944
National Academy of Sciences of Belarus,Belarus,BY,https://ror.org/02j8pe645,942
University of Malaya,Malaysia,MY,https://ror.org/00rzspn62,938
Gaziantep University,Türkiye,TR,https://ror.org/020vvc407,916
University of Johannesburg,South Africa,ZA,https://ror.org/04z6c2n17,910
University of Hawaiʻi at Mānoa,United States,US,https://ror.org/01wspgy28,909
Université Hassan II Mohammedia,Morocco,MA,https://ror.org/058gnfy87,907
Shanghai Jiao Tong University,China,CN,https://ror.org/0220qvk04,905
Thomas Jefferson National Accelerator Facility,United States,US,https://ror.org/02vwzrd76,905
Sun Yat-sen University,China,CN,https://ror.org/0064kty71,902
University of Coimbra,Portugal,PT,https://ror.org/04z8k9a98,889
National Oceanic and Atmospheric Administration,United States,US,https://ror.org/02z5nhe81,888
University of Hawaiʻi Sea Grant,United States,US,https://ror.org/053598c22,887
University of Basel,Switzerland,CH,https://ror.org/02s6k3f65,880
Monash University,Australia,AU,https://ror.org/02bfwt286,874
University of Salerno,Italy,IT,https://ror.org/0192m2k53,864
Mohamed I University,Morocco,MA,https://ror.org/01ejxf797,861
University of Colorado System,United States,US,https://ror.org/00jc20583,858
Palacký University Olomouc,Czechia,CZ,https://ror.org/04qxnmv42,855
Universidade Estadual de Campinas (UNICAMP),Brazil,BR,https://ror.org/04wffgt70,847
Vitenparken,Norway,NO,https://ror.org/053pw6b94,847
Kyushu University,Japan,JP,https://ror.org/00p4k0j84,846
Shinshu University,Japan,JP,https://ror.org/0244rem06,844
Universiti Malaysia Terengganu,Malaysia,MY,https://ror.org/02474f074,841
Korea Institute of Science & Technology Information,South Korea,KR,https://ror.org/01k4yrm29,839
Institut de Recherche sur les Lois Fondamentales de l'Univers,France,FR,https://ror.org/05k705z76,838
Institute of Theoretical Physics,China,CN,https://ror.org/02xtbq882,826
DSM (Netherlands),The Netherlands,NL,https://ror.org/00k01kt20,812
Marconi University,Italy,IT,https://ror.org/00j0rk173,810
Institut de Recherche en Informatique et Systèmes Aléatoires,France,FR,https://ror.org/00myn0z94,809
University of London,United Kingdom,GB,https://ror.org/04cw6st05,806
Center for Nanotechnology Innovation,Italy,IT,https://ror.org/05r0xrd27,801
Cadi Ayyad University,Morocco,MA,https://ror.org/04xf6nm78,800
Colorado State University,United States,US,https://ror.org/03k1gpj17,798
Swinburne University of Technology,Australia,AU,https://ror.org/031rekg67,790
The Ritsumeikan Trust,Japan,JP,https://ror.org/01v1m2411,786
Ritsumeikan University,Japan,JP,https://ror.org/0197nmd03,786
University of Illinois Urbana-Champaign,United States,US,https://ror.org/047426m28,779
City University of New York,United States,US,https://ror.org/00453a208,771
Cardiff University,United Kingdom,GB,https://ror.org/03kk7td41,770
Royal Observatory,United Kingdom,GB,https://ror.org/016kj2436,758
University of Portsmouth,United Kingdom,GB,https://ror.org/03ykbk197,754
University of Minho,Portugal,PT,https://ror.org/037wpkx04,747
Fédération de recherche Matière et Interactions,France,FR,https://ror.org/02wq1s711,742
"Istituto Nazionale di Fisica Nucleare, Gruppo Collegato di Cosenza",Italy,IT,https://ror.org/039epzh36,735
Yukawa Institute for Theoretical Physics,Japan,JP,https://ror.org/0589kgd85,730
Fondazione Bruno Kessler,Italy,IT,https://ror.org/01j33xk10,725
GSI Helmholtz Centre for Heavy Ion Research,Germany,DE,https://ror.org/02k8cbn47,723
University of Sassari,Italy,IT,https://ror.org/01bnjbv91,721
Centro Científico Tecnológico - La Plata,Argentina,AR,https://ror.org/03qan4b12,718
Institute for Theoretical Physics,Switzerland,CH,https://ror.org/025en1p25,710
Instituto de Física La Plata,Argentina,AR,https://ror.org/01pmtm379,708
Institut de Recherche sur les Systèmes Atomiques et Moléculaires Complexes,France,FR,https://ror.org/02h158026,701
Purdue University Calumet,United States,US,https://ror.org/02zdkmf61,698
B.I. Stepanov Institute of Physics,Belarus,BY,https://ror.org/00qsm3z32,696
Ministero della cultura,Italy,IT,https://ror.org/035qedt02,696
Biblioteca Universitaria di Napoli,Italy,IT,https://ror.org/058m2zy02,696
Universidad Antonio Nariño,Colombia,CO,https://ror.org/014hpw227,694
Gazi University,Türkiye,TR,https://ror.org/054xkpr46,693
Industriale Chimica (Italy),Italy,IT,https://ror.org/02hj1n344,693
Université de Toulon,France,FR,https://ror.org/02m9kbe37,689
University of Foggia,Italy,IT,https://ror.org/01xtv3204,689
University of Delaware,United States,US,https://ror.org/01sbq1a82,687
Pennsylvania State University,United States,US,https://ror.org/04p491231,675
University of Regina,Canada,CA,https://ror.org/03dzc0485,671
Kyoto University of Education,Japan,JP,https://ror.org/03zhhr656,667
Universidade Federal de Juiz de Fora,Brazil,BR,https://ror.org/04yqw9c44,663
Hanyang University,South Korea,KR,https://ror.org/046865y68,662
Centre de Physique Théorique,France,FR,https://ror.org/052bbtn31,662
Kavli Institute for the Physics and Mathematics of the Universe,Japan,JP,https://ror.org/02chw6z69,649
Islamic Azad University Central Tehran Branch,Iran,IR,https://ror.org/03a11m818,648
Goethe University Frankfurt,Germany,DE,https://ror.org/04cvxnb49,646
Washington State University,United States,US,https://ror.org/05dk0ce17,645
Excellence Cluster Universe,Germany,DE,https://ror.org/05874db82,634
Leibniz Association,Germany,DE,https://ror.org/01n6r0e97,632
Perimeter Institute,Canada,CA,https://ror.org/013m0ej23,630
Institute of Particle Physics,Canada,CA,https://ror.org/014er3x17,630
Università degli studi di Cassino e del Lazio Meridionale,Italy,IT,https://ror.org/04nxkaq16,620
Australian National University,Australia,AU,https://ror.org/019wvm592,612
Institut de Chimie,France,FR,https://ror.org/02cte4b68,611
Kyung Hee University,South Korea,KR,https://ror.org/01zqcg218,610
Virginia Tech,United States,US,https://ror.org/02smfhw86,607
Hiroshima University,Japan,JP,https://ror.org/03t78wx29,593
University of Chinese Academy of Sciences,China,CN,https://ror.org/05qbk4x57,590
Laboratoire de Physique Théorique,France,FR,https://ror.org/01w0hda30,589
Università di Camerino,Italy,IT,https://ror.org/0005w8d69,586
City College of New York,United States,US,https://ror.org/00wmhkr98,581
University of the Basque Country,Spain,ES,https://ror.org/000xsnr85,580
Lanzhou University,China,CN,https://ror.org/01mkqqe32,577
Université Paris 8,France,FR,https://ror.org/04wez5e68,574
University of North Texas,United States,US,https://ror.org/00v97ad02,573
University of North Texas System,United States,US,https://ror.org/03qbxj466,573
Parthenope University of Naples,Italy,IT,https://ror.org/05pcv4v03,568
University of Molise,Italy,IT,https://ror.org/04z08z627,566
Institut des Hautes Études Scientifiques,France,FR,https://ror.org/05d5m2r55,561
RIKEN,Japan,JP,https://ror.org/01sjwvz98,561
National University of General San Martín,Argentina,AR,https://ror.org/00v29jp57,556
